Name,Date,Time,CollageFile,ImageFilename,Id,GroupId,Uuid,SrcImage,SrcX,SrcY,ImageX,ImageY,ImageW,ImageH,Timestamp,ElapsedTime,CalConst,CalImage,AbdArea,AbdDiameter,AbdVolume,AspectRatio,AvgBlue,AvgGreen,AvgRed,BiovolumeCylinder,BiovolumePSpheroid,BiovolumeSphere,Ch1Area,Ch1Peak,Ch1Width,Ch2Area,Ch2Ch1Ratio,Ch2Peak,Ch2Width,Ch3Area,Ch3Peak,Ch3Width,CircleFit,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,EdgeGradient,Elongation,EsdDiameter,EsdVolume,FdDiameter,FeretMaxAngle,FeretMinAngle,FiberCurl,FiberStraightness,FilledArea,FilterScore,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Intensity,Length,Perimeter,Ppc,RatioBlueGreen,RatioRedBlue,RatioRedGreen,Roughness,ScatterArea,ScatterPeak,SigmaIntensity,SphereComplement,SphereCount,SphereUnknown,SphereVolume,SumIntensity,Symmetry,Transparency,Width,BiovolumeMS,SurfaceAreaMS,Preprocessing,PreprocessingTrue,LabelPredicted,ProbabilityScore,LabelTrue,LC_Label,LC_Excluded,LC_Seen
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2324,,C441C387-01D3-4EC2-9240-BD20BDD7421B,1220,389,1237,212,729,127,128,2019-08-15 12:31:16.018000,205.468,1.8293,1,3500.6726,66.7622,155808.5,0.0816,108.3917,112.5136,115.6742,,,,0,0,0,0,0,0,0,,,,0.0,0.1228,0.0892,8.1451,632.9489,0.5743,125.1103,23.5462,197.6152,4040729.0,66.7622,40,-45,0.0588,0.9444,3500.6726,0,0.0425,322.5019,13.6966,111.6485,304.5784,672.397,1,,,,1.0623,0,0,32.6865,0,0,0,0,147376,0.3831,0.6622,26.5249,18140.52,9579.72,object,,CyaPlarub_3218379,0.8380404,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2325,,C3E6F614-4EC4-4621-AE96-42F6340D64CF,1221,956,1170,341,729,16,29,2019-08-15 12:31:16.186000,205.64,1.8293,1,408.247,22.799,6205.092,0.432,133.2788,135.677,134.8319,,,,0,0,0,0,0,0,0,,,,0.5399,0.7241,0.7194,1.3811,100.113,1.0,34.1429,1.7755,28.1509,11680.87,22.799,-85,0,0.0,1.0733,408.247,0,0.5632,36.6435,20.6386,134.8628,39.3299,114.5643,1,,,,1.1443,0,0,19.4537,0,0,0,0,30479,0.8521,0.1901,13.7197,9636.14,2893.56,object,,Detritus,0.83643794,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2326,,93A341CD-3736-472A-B6EE-9C82828D9197,1223,633,652,359,729,47,43,2019-08-15 12:31:16.518000,205.968,1.8293,1,1231.6982,39.6011,32517.73,0.7257,112.905,123.8715,126.121,,,,0,0,0,0,0,0,0,,,,0.2732,0.184,0.5703,5.4355,204.0369,0.5598,94.8415,15.0095,61.2307,120200.7,40.1766,0,85,1.5594,0.3907,1267.7588,0,0.0666,166.2071,11.0735,120.8585,64.9402,354.5611,5,,,,1.7377,0,0,26.7439,0,0,0,0,64901,0.1228,0.3532,52.135,3395.57,2700.41,object,,Chlcolony_0000000,0.88408816,,,,0
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2327,,5F2BECE3-9532-49C7-8FE1-2CD166CDC597,1223,591,548,408,729,34,99,2019-08-15 12:31:16.518000,205.968,1.8293,1,1025.5382,36.1352,24705.38,0.1921,146.6407,151.5887,154.4242,,,,0,0,0,0,0,0,0,,,,0.0,0.0435,0.1115,22.9713,353.5275,0.3092,17.0189,70.1521,108.9958,677997.1,36.9441,75,-10,1.144,0.4664,1071.9664,0,0.0143,335.3305,4.78,150.4394,156.4051,680.2211,8,,,,1.9241,0,0,10.5897,0,0,0,0,69503,0.0828,0.6685,35.6713,1164.23,882.93,object,,CyaLim000_0000000,0.26332885,,,,0
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2328,,0804F344-DF53-456F-B361-902E1F97E9ED,1223,879,534,444,729,13,148,2019-08-15 12:31:16.518000,205.968,1.8293,1,1281.6517,40.3962,34515.87,0.0378,128.4126,136.2342,140.2486,,,,0,0,0,0,0,0,0,,,,0.0,0.0732,0.0503,13.6647,522.2553,0.7317,82.8611,40.9045,162.5028,2246887.0,40.3962,-90,0,0.0801,0.9259,1281.6517,0,0.0244,275.624,6.7382,134.3279,255.1873,564.7244,1,,,,1.0813,0,0,13.0889,0,0,0,0,74552,0.3968,0.7514,8.2318,2599.7,3060.25,object,,ZygMou000_0000000,0.4461742,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2329,,C2423D33-18AF-4A4B-B79D-84C98BDC123F,1225,893,585,459,729,29,31,2019-08-15 12:31:16.852000,206.297,1.8293,1,1124.0741,37.8314,28350.2,0.8744,123.9819,130.3936,132.2369,,,,0,0,0,0,0,0,0,,,,0.8267,0.822,0.9735,1.2166,139.3395,1.0,30.0405,1.0,40.6511,35173.52,37.8314,75,25,0.0,1.1231,1124.0741,0,1.0,39.9038,39.9038,128.6807,44.8178,159.6153,1,,,,1.1455,0,0,18.9433,0,0,0,0,64083,0.7307,0.0694,33.8421,21694.13,5071.19,object,,Detritus,0.41037118,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2330,,B51FF9C5-D993-4AFD-80B1-157BA82BDC50,1225,582,528,490,729,30,323,2019-08-15 12:31:16.852000,206.297,1.8293,1,9562.8836,110.3442,703472.5,0.0422,126.5227,134.2809,137.9315,,,,0,0,0,0,0,0,0,,,,0.0,0.0811,0.064,12.334,1176.364,0.5889,33.6341,36.7213,370.7381,26680900.0,110.3442,-90,0,0.1069,0.9035,9562.8836,0,0.0272,636.7969,17.3413,132.3791,575.3148,1308.2764,2,,,,1.1121,0,0,15.9314,0,0,0,0,436851,0.3753,0.7024,39.3299,88865.1,26334.47,object,,CyaPlarub_3218379,0.98730415,,,,0
E01_20190815_4x_01,2019-08-15,12:31:16,E01_20190815_4x_01_000033.tif,,2331,,35250AB5-8DF6-4F4C-B45D-75226CA0D152,1225,748,74,522,729,54,613,2019-08-15 12:31:16.852000,206.297,1.8293,1,11684.6812,121.9729,950143.3,0.0583,105.8603,114.4727,119.0148,,,,0,0,0,0,0,0,0,,,,0.0,0.029,0.0212,34.4924,2233.2221,0.2821,107.3522,106.3517,707.0245,185055500.0,121.9729,-90,0,0.0761,0.9293,11684.6812,0,0.0094,1189.9924,11.1892,112.4129,1105.8119,2402.3632,1,,,,1.0757,0,0,25.5233,0,0,0,0,447291,0.3854,0.8275,83.2331,74432.68,33237.11,object,,CyaPlarub_3218379,0.999954,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2332,,B26091AF-C6AC-438D-9230-AC2D908E6231,1226,302,934,578,729,23,177,2019-08-15 12:31:17.018000,206.468,1.8293,1,3745.4062,69.0565,172429.7,0.0561,120.8581,131.0628,134.3274,,,,0,0,0,0,0,0,0,,,,0.0,0.1232,0.1097,8.1192,631.5935,0.9574,55.3105,23.4647,197.2087,4015844.0,69.1667,-85,5,0.0716,0.9332,3757.3669,0,0.0426,332.2656,14.1602,128.3909,310.0663,692.8516,1,,,,1.097,0,0,24.4483,0,0,0,0,180004,0.6744,0.6498,13.7197,218072.93,81851.37,object,,CyaAphflo_7690242,0.9560463,,,,0
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2333,,EA0D833B-EA97-4740-9EEB-5F565BAC0A12,1226,571,573,603,729,14,180,2019-08-15 12:31:17.018000,206.468,1.8293,1,4048.0147,71.792,193743.4,0.0507,129.3999,136.3859,139.5921,,,,0,0,0,0,0,0,0,,,,0.0,0.1383,0.098,7.2286,646.5298,1.0,36.4,20.6609,201.8328,4305005.0,71.792,-90,0,0.0275,0.9732,4048.0147,0,0.0484,322.3585,15.6023,134.658,313.7249,675.9217,1,,,,1.0455,0,0,15.4691,0,0,0,0,202391,0.8846,0.6443,10.0611,170259.55,69094.54,object,,BacSyn000_3192703,0.61777526,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2334,,6CA8ACA0-6A75-4DA0-833C-37FAB18576D4,1228,981,1697,619,729,19,23,2019-08-15 12:31:17.352000,206.797,1.8293,1,333.0441,20.5924,4572.108,0.7608,125.6308,134.8256,135.1333,,,,0,0,0,0,0,0,0,,,,0.7766,0.8068,0.9337,1.2395,85.9589,1.0,52.8913,1.0,23.8317,7087.033,20.5924,-55,0,0.0,1.125,333.0441,0,1.0,25.2044,25.2044,132.1231,28.3541,100.8177,1,,,,1.1729,0,0,21.3752,0,0,0,0,25764,0.5914,0.1359,19.2077,1591.66,992.82,object,,Detritus,0.7742319,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2335,,A6AF465E-EC43-4131-8DF7-1BB9C614E484,1228,540,1548,640,729,30,372,2019-08-15 12:31:17.352000,206.797,1.8293,1,5445.6296,83.2682,302298.5,0.0173,99.9461,103.8346,109.285,,,,0,0,0,0,0,0,0,,,,0.0,0.0346,0.0275,28.9375,1353.9284,0.7263,147.7537,88.8985,427.294,40848770.0,83.2682,-90,-5,0.1466,0.8721,5445.6296,0,0.0112,764.5631,8.6004,103.2921,666.7799,1546.3269,1,,,,1.1421,0,0,35.4151,0,0,0,0,202969,0.1442,0.8051,22.8663,32298.08,16750.77,object,,CyaPlarub_3218379,0.9977747,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2336,,40442FAC-0188-4DB3-8AF4-482E1F06785E,1228,441,1154,672,729,26,29,2019-08-15 12:31:17.352000,206.797,1.8293,1,706.6996,29.9966,14132.41,0.6516,115.0029,116.4111,115.3965,,,,0,0,0,0,0,0,0,,,,0.6905,0.8032,0.8841,1.245,117.513,1.0,43.5167,1.0,33.7912,20202.77,29.9966,65,-35,0.0,1.174,706.6996,0,1.0,33.5013,33.5013,115.8717,39.3299,134.0051,1,,,,1.1403,0,0,34.2831,0,0,0,0,39744,0.8274,0.1123,24.6955,3736.93,1711.73,object,,Detritus,0.849551,,,,0
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2337,,77C587DC-D466-40B8-8512-6B5B0704093A,1228,795,254,700,729,22,32,2019-08-15 12:31:17.352000,206.797,1.8293,1,349.8378,21.1051,4922.252,0.5174,141.4802,147.1634,150.3465,,,,0,0,0,0,0,0,0,,,,0.3777,0.2459,0.5239,4.067,117.0193,0.7035,31.2826,10.6832,33.4355,19571.48,21.6804,65,-15,0.9333,0.5173,369.1697,0,0.0936,86.6455,8.1104,145.7723,44.8178,189.5118,3,,,,1.6195,0,0,8.37,0,0,0,0,29446,0.2654,0.3688,19.2077,4744.65,2513.97,object,,CyaMic000_3217749,0.7230381,,,,0
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2338,,37F9E17F-FA3E-4BD9-B83E-E0E81D971266,1229,497,1389,724,729,25,26,2019-08-15 12:31:17.520000,206.968,1.8293,1,733.009,30.5499,14928.9,0.9445,133.2295,138.4249,139.5751,,,,0,0,0,0,0,0,0,,,,0.8949,0.8571,0.9906,1.1667,113.2508,1.0,20.1774,1.0,32.216,17507.08,30.5499,-75,15,0.0,1.0286,733.009,0,1.0,32.9005,32.9005,136.9915,33.8421,131.6019,1,,,,1.162,0,0,17.9828,0,0,0,0,48358,0.7988,0.0517,28.3541,10056.38,3013.16,object,,OliHal000_7620672,0.69305986,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2339,,1ACF896F-5252-41C9-83AF-FE59877BAD8E,1230,199,947,751,729,45,84,2019-08-15 12:31:17.686000,207.14,1.8293,1,1485.8588,43.4955,43085.4,0.4146,137.828,141.6354,143.4618,,,,0,0,0,0,0,0,0,,,,0.0,0.086,0.2288,11.6293,343.8371,0.3505,74.6423,34.5055,105.7945,619994.9,43.6599,-80,15,0.9055,0.5248,1497.1174,0,0.029,270.1393,7.8289,140.707,141.7707,555.9364,1,,,,1.6169,0,0,14.2855,0,0,0,0,88364,0.1652,0.5889,52.135,11319.82,6043.41,object,,BacAstfor_3192686,0.8721158,,,,0
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2340,,D3356F8B-71E9-4841-869D-A1406C775FD6,1230,644,754,798,729,30,37,2019-08-15 12:31:17.686000,207.14,1.8293,1,1326.1939,41.0921,36330.75,0.7968,142.3503,149.7653,152.2802,,,,0,0,0,0,0,0,0,,,,0.7357,0.6322,0.9536,1.5817,156.1705,0.9725,10.8587,2.5818,45.9358,50751.77,41.6504,-90,0,0.3625,0.734,1362.4769,0,0.3873,71.0321,27.5124,147.8179,52.135,197.089,1,,,,1.262,0,0,7.0369,0,0,0,0,84404,0.6421,0.1054,39.3299,13372.85,4001.11,object,,CyaMic000_3217749,0.9900477,,,,0
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2341,,CA2777F9-15D7-4C35-B102-851F4BD94155,1231,748,1559,830,729,27,25,2019-08-15 12:31:17.852000,207.297,1.8293,1,528.311,25.9358,9134.783,0.7382,138.6642,141.6387,143.0073,,,,0,0,0,0,0,0,0,,,,0.7743,0.8405,0.9402,1.1897,112.9053,1.0,47.8333,1.0,32.3176,17673.28,29.5482,-50,70,0.0,1.1587,685.7276,0,1.0,32.3647,32.3647,140.9124,37.5007,129.4587,1,,,,1.1466,0,0,13.2734,0,0,0,0,38610,0.8027,0.1975,24.6955,8373.73,2677.44,object,,Detritus,0.973087,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:17,E01_20190815_4x_01_000033.tif,,2342,,0EB4F7E9-0C74-4469-B607-5DE02A983EBA,1231,298,1193,859,729,36,38,2019-08-15 12:31:17.852000,207.297,1.8293,1,525.7716,25.8734,9069.001,0.9197,143.1868,148.6264,150.6447,,,,0,0,0,0,0,0,0,,,,0.2495,0.219,0.4117,4.5658,173.8291,0.5037,30.5413,12.2624,51.3728,70990.36,25.8734,20,-60,0.897,0.5271,525.7716,0,0.0816,105.8411,8.6313,147.2271,55.7936,228.9448,1,,,,1.3171,0,0,11.8529,0,0,0,0,40193,0.1134,0.4964,46.6471,3458.21,1907.98,object,,BacCen000_3192255,1.0,,,,0
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2343,,1FE910CC-2958-483B-B337-CDBCDE2AF102,1234,224,1651,897,729,21,33,2019-08-15 12:31:18.352000,207.797,1.8293,1,690.9641,29.6608,13663.03,0.4483,96.3234,97.003,96.4421,,,,0,0,0,0,0,0,0,,,,0.4307,0.6825,0.681,1.4651,127.0192,0.974,94.2206,2.1343,36.3827,25216.51,29.6608,70,-15,0.012,0.9881,690.9641,0,0.4685,49.0602,22.9864,96.7359,48.4764,144.0931,1,,,,1.1344,0,0,39.759,0,0,0,0,32600,0.4074,0.1848,21.0369,6890.79,2562.45,object,,Detritus,0.9409311,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2344,,AED791AA-6414-46A1-BC72-9187EBEE8F14,1234,747,1648,920,729,35,90,2019-08-15 12:31:18.352000,207.797,1.8293,1,3868.0985,70.1785,180971.5,0.2725,137.8226,142.0755,142.7609,,,,0,0,0,0,0,0,0,,,,0.0004,0.5209,0.4917,1.9198,349.8319,0.9832,25.6559,3.7657,107.7254,654566.1,79.6823,-90,5,0.0141,0.9861,4986.7004,0,0.2656,151.1917,40.1494,140.885,149.088,382.6822,1,,,,1.0939,0,0,22.7766,0,0,0,0,203297,0.8197,0.3485,41.1593,11396.84,6634.1,object,,ChlPanmor_5271376,0.7144417,,,,0
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2345,,EA6984DE-4F4D-4CB1-9242-A0DE13BD980B,1235,450,216,957,729,91,69,2019-08-15 12:31:18.519000,207.968,1.8293,1,4439.2168,75.181,222496.6,0.7858,139.6356,146.6797,149.7526,,,,0,0,0,0,0,0,0,,,,0.1663,0.0712,0.5269,14.0538,423.6713,0.4078,19.2257,42.1275,131.2015,1182537.0,75.6141,20,-90,2.1957,0.3129,4490.505,0,0.0237,482.2918,11.4484,144.9271,150.9172,987.4804,2,,,,2.3308,0,0,12.1018,0,0,0,0,236666,0.2294,0.427,110.6726,19502.2,10519.62,object,,BacAstfor_3192686,0.9996853,,,,0
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2346,,C21C4AFE-F7F2-4E49-8307-3B7DA521C64F,1236,277,1220,1050,729,26,90,2019-08-15 12:31:18.686000,208.14,1.8293,1,3488.7577,66.6485,155013.7,0.1983,121.69,124.8602,125.0486,,,,0,0,0,0,0,0,0,,,,0.0,0.3451,0.3695,2.8978,334.3169,0.9434,17.5526,6.9601,102.6441,566239.3,66.677,-90,-5,0.1747,0.8512,3491.7362,0,0.1437,175.1403,25.1634,123.9202,149.088,400.6075,1,,,,1.1983,0,0,30.5748,0,0,0,0,163079,0.7467,0.3507,28.3541,133964.43,24780.55,object,,CyaDolpla_8309180,0.9969293,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2347,,27CF2F44-1E51-4D45-9488-FDD6A37533A7,1237,535,1623,1078,729,22,25,2019-08-15 12:31:18.854000,208.312,1.8293,1,366.7453,21.6091,5283.366,0.5789,104.6172,104.6699,104.9139,,,,0,0,0,0,0,0,0,,,,0.6205,0.6375,0.7862,1.5685,96.8302,0.9522,112.9434,2.5329,26.9314,10227.6,21.6091,50,-55,0.1799,0.8475,366.7453,0,0.3948,42.0888,16.6169,104.6794,35.6713,117.4114,1,,,,1.2125,0,0,38.3932,0,0,0,0,21878,0.7336,0.1976,17.3783,1203.35,904.5,object,,Detritus,0.46840483,,,,0
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2348,,295BAE03-CEAE-4921-AA71-18AA595371CA,1237,646,1604,1102,729,16,32,2019-08-15 12:31:18.854000,208.312,1.8293,1,403.3336,22.6614,6093.411,0.3698,89.9821,92.9598,94.6295,,,,0,0,0,0,0,0,0,,,,0.3783,0.5528,0.579,1.8088,109.1302,0.9492,145.7541,3.3874,30.8948,15440.33,22.6614,75,0,0.1243,0.8894,403.3336,0,0.2952,50.3894,14.8757,92.2991,44.8178,130.5303,1,,,,1.1961,0,0,43.9395,0,0,0,0,20675,0.4358,0.2665,13.7197,933.03,870.26,object,,Detritus,0.65595835,,,BacAstfor_3192686|CyaLim000_0000000,1
E01_20190815_4x_01,2019-08-15,12:31:18,E01_20190815_4x_01_000033.tif,,2349,,BA34994E-2A6C-4589-80B9-017C5B30EBCE,1237,918,1358,1120,729,25,36,2019-08-15 12:31:18.854000,208.312,1.8293,1,667.434,29.1514,12971.09,0.5687,144.4421,147.4116,148.2896,,,,0,0,0,0,0,0,0,,,,0.614,0.8555,0.8542,1.1689,142.2789,1.0,34.0959,1.0,41.4133,37189.36,37.5531,-75,15,0.0,1.388,1107.595,0,1.0,38.8782,38.8782,146.5732,53.9643,155.5128,1,,,,1.093,0,0,8.8311,0,0,0,0,48076,0.8184,0.2961,26.5249,13594.57,5079.27,object,,Detritus,0.99999297,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2350,,39BA9407-13E5-4537-81E0-7B0FEF945740,1238,586,1731,1147,729,25,24,2019-08-15 12:31:19.019000,208.468,1.8293,1,641.3964,28.5771,12219.5,0.9003,122.0472,124.3711,123.4119,,,,0,0,0,0,0,0,0,,,,0.9061,0.9597,0.9915,1.0419,105.5526,1.0,34.4727,1.0,29.8278,13895.05,28.5771,10,-65,0.0,1.0848,641.3964,0,1.0,29.5098,29.5098,123.5629,32.0127,118.0391,1,,,,1.1183,0,0,29.7402,0,0,0,0,39293,0.8721,0.0419,26.5249,11209.84,3112.51,object,,ChlPanmor_5271376,0.5941805,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2351,,A1F46B2C-427C-4630-AB26-FB0028FEA365,1239,462,1409,0,1344,35,38,2019-08-15 12:31:19.187000,208.64,1.8293,1,662.2174,29.0372,12819.31,0.9027,144.8098,149.4663,151.5368,,,,0,0,0,0,0,0,0,,,,0.3611,0.2857,0.5679,3.4999,176.2283,0.6239,16.6923,8.8826,52.3891,75287.33,29.0372,35,65,0.7643,0.5668,662.2174,0,0.1126,98.4381,11.0822,148.316,55.7936,219.0406,1,,,,1.2429,0,0,10.1692,0,0,0,0,48351,0.2925,0.4457,46.6471,6713.5,2640.4,object,,BacCen000_3192255,1.0,,,,0
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2352,,333CBC93-211F-4E52-A23C-AEE58F0C205C,1239,666,894,37,1344,33,42,2019-08-15 12:31:19.187000,208.64,1.8293,1,1398.8398,42.2026,39356.44,0.7237,149.1491,155.34,157.5896,,,,0,0,0,0,0,0,0,,,,0.4931,0.2587,0.8605,3.8656,178.4848,0.8131,11.8611,10.0446,52.9989,77946.9,43.2478,80,-10,1.2911,0.4365,1468.9837,0,0.0996,144.5925,14.3951,153.7387,63.1108,317.9751,2,,,,1.7815,0,0,3.7935,0,0,0,0,91782,0.3499,0.2037,41.1593,12979.11,5067.72,object,,CyaMic000_3217749,0.99684286,,,,0
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2353,,DEF2698F-6057-487B-A4FF-5D15552CC2A3,1239,367,798,72,1344,23,20,2019-08-15 12:31:19.187000,208.64,1.8293,1,357.0703,21.3222,5075.681,0.7785,139.7171,141.8,141.7805,,,,0,0,0,0,0,0,0,,,,0.8077,0.7936,0.9424,1.2601,87.2475,1.0,22.7917,1.0,23.9842,7223.903,21.3942,-20,45,0.0,1.1556,359.4857,0,1.0,26.1191,26.1191,141.1707,30.1835,104.4763,1,,,,1.1975,0,0,19.0597,0,0,0,0,28940,0.7184,0.111,19.2077,5426.05,2067.05,object,,Detritus,0.81240594,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2354,,E6897728-F0A7-4955-BE6C-3B6C2C637CAB,1239,723,713,97,1344,30,445,2019-08-15 12:31:19.187000,208.64,1.8293,1,15270.3353,139.4374,1419504.0,0.0465,128.1569,135.3712,138.2987,,,,0,0,0,0,0,0,0,,,,0.0,0.0735,0.053,13.5993,1621.7349,0.6661,29.0495,40.699,512.4073,70444070.0,139.4374,-90,0,0.0456,0.9564,15270.3353,0,0.0246,834.8856,20.5137,133.5395,798.4894,1710.7986,1,,,,1.0549,0,0,15.9202,0,0,0,0,683455,0.7221,0.7279,39.3299,151146.07,39504.02,object,,CyaPlarub_3218379,0.9994267,,,,0
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2355,,7EEB82D8-0E15-4308-AABC-089EA36D9FF2,1240,536,1551,129,1344,41,37,2019-08-15 12:31:19.353000,208.812,1.8293,1,1556.3339,44.515,46186.81,0.5338,142.0888,146.562,148.1914,,,,0,0,0,0,0,0,0,,,,0.4234,0.4419,0.7241,2.2627,186.662,0.8543,21.4825,4.9047,55.6412,90196.21,44.5554,25,-70,0.5103,0.6621,1559.1582,0,0.2039,103.605,21.1235,145.4074,68.5987,249.4571,1,,,,1.3364,0,0,9.0498,0,0,0,0,94951,0.385,0.2,39.3299,41732.9,8046.17,object,,CyaMic000_3217749,0.8547992,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2356,,6F3EEA5F-BFE5-4471-97FB-F5843DADBAAD,1242,473,1481,172,1344,24,23,2019-08-15 12:31:19.686000,209.14,1.8293,1,455.3012,24.0771,7308.225,0.9532,133.9633,137.8898,138.6,,,,0,0,0,0,0,0,0,,,,0.8088,0.7612,0.9664,1.3137,96.7259,1.0,24.7692,1.426,26.9822,10285.6,24.0771,10,-50,0.1328,0.8828,455.3012,0,0.7013,34.1919,23.978,136.8122,30.1835,116.3398,1,,,,1.2028,0,0,18.7712,0,0,0,0,33519,0.8302,0.1077,24.6955,7002.62,2405.13,object,,OliHal000_7620672,0.89981127,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2357,,D7B41379-AC00-44CA-9563-A13BE8FDEB45,1242,257,1005,198,1344,28,28,2019-08-15 12:31:19.686000,209.14,1.8293,1,725.1055,30.3847,14688.1,0.897,124.2286,128.0371,129.4171,,,,0,0,0,0,0,0,0,,,,0.8209,0.7388,0.9603,1.3536,119.8552,0.9806,100.4848,1.6443,34.401,21316.31,30.6048,5,-45,0.1769,0.8497,735.6456,0,0.6082,44.1338,26.8412,127.0486,37.5007,141.95,1,,,,1.1843,0,0,19.9708,0,0,0,0,44467,0.7413,0.1167,28.3541,3411.95,1768.17,object,,CyaCoe000_3217114,0.9434295,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:19,E01_20190815_4x_01_000033.tif,,2358,,075AC18C-F815-48DF-9B5F-73CD2DB68CA0,1243,540,67,228,1344,50,40,2019-08-15 12:31:19.853000,209.312,1.8293,1,2523.3761,56.6821,95353.53,0.5782,144.6451,151.4621,153.5672,,,,0,0,0,0,0,0,0,,,,0.5254,0.3678,0.824,2.719,228.4102,0.8964,8.6879,6.3853,68.9544,171666.5,57.0095,40,-60,0.7176,0.5822,2552.6066,0,0.1566,146.1026,22.8811,149.6582,85.0624,337.9674,1,,,,1.4797,0,0,6.1307,0,0,0,0,148012,0.6697,0.178,50.3057,65767.94,12215.28,object,,CyaMic000_3217749,0.9991762,,,BacAstfor_3192686,1
E01_20190815_4x_01,2019-08-15,12:31:20,E01_20190815_4x_01_000033.tif,,2359,,989DD7EE-CB6E-441E-8FF1-4817BC088292,1244,628,1204,280,1344,39,37,2019-08-15 12:31:20.020000,209.468,1.8293,1,1834.8838,48.3347,59125.75,0.8711,126.3209,131.9068,133.9947,,,,0,0,0,0,0,0,0,,,,0.703,0.4561,0.9327,2.1925,188.0876,0.881,51.8843,4.6741,56.0985,92438.55,48.6352,25,-90,0.778,0.5624,1857.769,0,0.2139,108.9569,23.3108,130.4847,61.2815,264.5354,1,,,,1.4064,0,0,17.4685,0,0,0,0,97994,0.723,0.1384,52.135,8785.27,3530.36,object,,CyaCoe000_3217114,0.97155654,,,,0
